,year,to_country_id,performer,song,composers,lyricists,lyrics,youtube_url
578,1989,be,Ingeborg,Door De Wind,Stef Bos,,"Door de wind, door de regen\nDwars door alles... door alles heen\n\nIk zie je voor me, met m'n ogen dicht\nIk kan je voelen, met m'n hart op slot\nIk hoor je praten, maar je bent er niet\nJe bent er niet\n\nEn ik voel me verloren\nAls ik jou moet verliezen\nEn ik blijf van je dromen\nWant ik kan je niet missen\nIk kan je niet missen\n\nDoor de wind, door de regen\nDwars door alles heen\nDoor de storm\nAl zit alles me tegen\nDoor jou, ben ik nooit alleen\n\nIk voel je naast me\nAls ik 's nachts op straat wil vergeten\nWat in m'n ogen staat geschreven\nJe moest eens weten\n\nEn ik wil me verliezen in de roes van een winnaar\nEn ik zou willen schreeuwen\nMaar ik kan alleen zingen\nIk kan alleen zingen\n\nDoor de wind (Door de wind)\nDoor de regen\nDwars door alles heen\nDoor de storm (Door de storm)\nAl zit alles me tegen\nDoor jou, ben ik nooit alleen\n\nDoor een zee van afstand\nDoor een muur van leegte\nDoor een land van stilte\nDoor een muur van leegte\n\nDoor de wind (Door de wind)\nDoor de regen\nDwars door alles heen\nDoor de storm (Door de storm)\nAl zit alles me tegen\nDoor jou, ben ik nooit alleen\n\nNooit alleen\nDoor jou, ben ik nooit alleen",https://youtube.com/watch?v=smVKttN7OOw
579,1989,lu,Park CafA(c),Monsieur,Gast Waltzing;Maggie Parke,Bernard Loncheval;Maggie Parke;Yves Lacomblez,"Il aime la mise en scA""ne, les grands airs\nDe star de sA(c)rie noire, drA'le d'univers\nIl joue les apparences, cartoon d'ambiances\nDevant la camA(c)ra - quel cinA(c)ma\n\nMonsieur vit dans un rAave (Il vit en Tooneland)\nIl squatte A  Hollywood (Il vit en Tooneland)\nMonsieur vit dans un rAave (Il vit en Tooneland)\nDans un monde imaginaire (Il vit en Tooneland)\n\nMonsieur vit dans un rAave (Il vit en Tooneland)\nIl squatte A  Hollywood (Il vit en Tooneland)\nMonsieur vit dans un rAave (Il vit en Tooneland)\nDans un monde imaginaire\n\nSon script, son scA(c)nario, c'est mA(c)galo\nVedette du grand A(c)cran, pas pour longtemps\n\nMonsieur vit dans un rAave (Il vit en Tooneland)\nIl squatte A  Hollywood (Il vit en Tooneland)\nMonsieur vit dans un rAave (Il vit en Tooneland)\nDans un monde imaginaire\n\nOo... mais je l'aime et je crois\nOo... que son A(c)toile c'est moi\n\nMonsieur vit dans un rAave (Il vit en Tooneland)\nIl squatte A  Hollywood (Il vit en Tooneland)\nMonsieur vit dans un rAave (Il vit en Tooneland)\nDans un monde imaginaire (Il vit en Tooneland)\n\nMonsieur vit dans un rAave (Il vit en Tooneland)\nIl squatte A  Hollywood (Il vit en Tooneland)\nMonsieur vit dans un rAave (Il vit en Tooneland)\nDans un monde imaginaire",https://youtube.com/watch?v=yGF8OhHOZac
580,1989,tr,Pan,Bana Bana,Timur SelASSuk,,"O bir gA 1/4 n, giderse, gene seni, gene seni A 1/4 zerse\nO bir gA 1/4 n, giderse, gene seni, gene seni A 1/4 zerse\n(Ha ha ha ha ha... ha ha...)\nBir APmA 1/4 r bAPyle geASSmez, ayrA+-lA+-k yar olursa\n\nBana bana (olur mu?), bana bana (olur mu?)\nBana bunu, bana bunu, bana bana (olur mu?)\nBana bana (olur mu?), bana bana (olur mu?)\nBana bunu, bana bunu, bana bana (olur mu?)\nYapamazsA+-n, ay ay ay ay ay...\nYapamazsA+-n, ay ay ay...\n\nGelirse, A 1/4 zerse, giderse, dAPnerse, severse...\nGelirse, A 1/4 zerse, giderse, dAPnerse, severse...\nGelirse, A 1/4 zerse, giderse, dAPnerse, severse...\n\nYa bir gA 1/4 n giderse, gene seni, gene seni A 1/4 zerse\nYa bir gA 1/4 n giderse, gene seni, gene seni A 1/4 zerse\n(Ha ha ha ha ha... ha ha...)\nBu sefer aldanmam ben, ayrA+-lA+-ktan korkmam ben\n\nBana bana (olur mu?), bana bana (olur mu?)\nBana bunu, bana bunu, bana bana (olur mu?)\nBana bana (olur mu?), bana bana (olur mu?)\nBana bunu, bana bunu, bana bana (olur mu?)\nYapamazsA+-n, ay ay ay ay ay...\nYapamazsA+-n, ay ay ay...\n\nGelirse, A 1/4 zerse, giderse, dAPnerse, severse...\nGelirse, A 1/4 zerse, giderse, dAPnerse, severse...\nGelirse, A 1/4 zerse, giderse, dAPnerse, severse...\n\nBana bana (olur mu?), bana bana (olur mu?)\nBana bunu, bana bunu, bana bana (olur mu?)\nBana bana (olur mu?), bana bana (olur mu?)\nBana bunu, bana bunu, bana bana (olur mu?)\nYapamazsA+-n, ay ay ay ay ay...\nYapamazsA+-n, ay ay ay...\n\nBana bana (olur mu?), bana bana (olur mu?)\nBana bunu, bana bunu, bana bana (olur mu?)\nBana bana (olur mu?), bana bana (olur mu?)\nBana bunu, bana bunu, bana bana (olur mu?)\nBana bana (olur mu?), bana bana (olur mu?)\nBana bunu, bana bunu, bana bana (olur mu?)\n\nBana bana (olur mu?), bana bana (olur mu?)\nBana bunu, bana bunu, bana bana (olur mu?)\nBana bana (olur mu?), bana bana (olur mu?)\nBana bunu, bana bunu, bana bana",https://youtube.com/watch?v=nsRt18ycmVA
581,1989,is,DanAel AugAost Haraldsson,AzaAdeg Sem Enginn SA(c)r,Valgeir GuAdegjA3nsson,,"LA 1/2 stu mina leiAdeg, lostafulli gamli mA!ni\nAzA3tt gatan virAdegist greiAdeg er samt A 1/2 mislegt sem enginn sA(c)r\nVerAPldin er full af fA3lki A leit aAdeg hamingjunni\nSem glA3ir eins og gull A glA|tunni, A3 tungl, frA! A 3/4 A(c)r\n\nHorfAdegu aftur A augun A! mA(c)r\nHorfAdegu aftur, A(c)g bAAdeg eftir A 3/4 A(c)r\nHorfAdegu aftur A augun A! mA(c)r\nOg A 3/4 Ao fA|rAdeg aAdeg sjA! A 3/4 aAdeg sem enginn sA(c)r\n\nAllir eiga A 3/4 rA! um eitthvaAdeg sem A 3/4 eir engum segja\nA%0g A|tla ef A(c)g mA! aAdeg eiga leyndarmA!l meAdeg A 3/4 A(c)r\nLA 1/2 stu mina leiAdeg, A3, A 3/4 Ao lostafulli gamli mA!ni\nAzA3tt gatan virAdegist greiAdeg er samt A 1/2 mislegt sem enginn sA(c)r\n\nHorfAdegu aftur A augun A! mA(c)r\nHorfAdegu aftur, A(c)g bAAdeg eftir A 3/4 A(c)r\nHorfAdegu aftur A augun A! mA(c)r\nOg A 3/4 Ao fA|rAdeg aAdeg sjA! A 3/4 aAdeg sem enginn sA(c)r\n\nHorfAdegu aftur A augun A! mA(c)r\nHorfAdegu aftur, A(c)g bAAdeg eftir A 3/4 A(c)r\nHorfAdegu aftur A augun A! mA(c)r\nOg A 3/4 Ao fA|rAdeg aAdeg sjA! A 3/4 aAdeg sem enginn sA(c)r",https://youtube.com/watch?v=ymMGcwcaIm8
582,1990,it,Toto Cutugno,Insieme: 1992,Salvatore Cutugno,,"Insieme, unite, unite, Europe\n\nCon te, cosA! lontano e diverso\nCon te, amico che credevo perso\nIo e te, sotto lo stesso sogno\nInsieme, unite, unite, Europe\n\nE per te, donna senza frontiere\nPer te, sotto le stesse bandiere\nIo e te, sotto lo stesso cielo\nInsieme, unite, unite, Europe\n\nSempre piA1 liberi noi\nNon A"" piA1 un sogno e non sei piA1 da solo\nSempre piA1 in alto noi\nDammi una mano che prendiamo il volo\nL'Europa non A"" lontana\nC'A"" una canzone italiana per voi\nInsieme, unite, unite, Europe\n\nPer noi, nel cielo mille violini\nPer noi, amori senza confini\nIo e te, sotto gli stessi ideali, mmm...\nInsieme, unite, unite, Europe\n\nSempre piA1 liberi noi\nNon A"" piA1 un sogno e noi non siamo piA1 soli\nSempre piA1 uniti noi\nDammi una mano e vedrai che voli\nL'Europa non A"" lontana\nC'A"" una canzone italiana per voi\nInsieme, unite, unite, Europe\n\nSempre piA1 liberi noi\n(Sempre piA1 liberi)\nLe nostre stelle, una bandiera sola\nSempre piA1 forti noi\n(Sempre piA1 forti)\nDammi una mano e vedrai si vola\nL'Europa non A"" lontana\nC'A"" una canzone italiana per voi\nInsieme, unite, unite, Europe\n\nL'Europa non A"" lontana\nC'A"" una canzone italiana per voi\nInsieme, unite, unite, Europe",https://youtube.com/watch?v=enjaeemoBYE
583,1990,fr,Joelle Ursull,White And Black Blues,,,"Lorsque l'on me parle de couleur de peau\nJ'ai le blues qui me fait froid dans le dos\nJe m'sens dans un conte d'Edgar Allan Poe\nC'est le never more, les vumA""tres A  zA(c)ro\n\nWhite and black\nDanse, balance sur le white and black blues\nNous, les blacks\nNous sommes quelque millions, treize A  la douze\nParadisiaque\nAfrica, mon amour, j't'ai dans la peau\nWhite and black\nQu'importe la couleur? Tous A(c)gaux\n\nEntendez-vous les percussions des tam-tams?\nElles vous vont droit au cA""ur, vous transpercent l'AC/me\nComme la flA""che d'un chasseur, A(c)quateur\nUne lame de couteau oA1 scintillent les pleurs\n\nWhite and black\nDanse, balance sur le white and black blues\nNous, les blacks\nNous sommes quelque millions, treize A  la douze\nLe long du fleuve\nSous le soleil ombrA(c) des marA(c)cages\nOA1 qu'il pleuve\nSur nos amours, que vienne l'orage\n\nWhite and black\nDanse, balance sur le white and black blues\nNous, les blacks\nNous sommes quelque millions, treize A  la douze\nOh, white and black\nDanse, balance sur le white and black blues\nThat's all right\nDanse, balance sur le white blues\n\nAnd black",https://youtube.com/watch?v=5x7KHwFHVfM
584,1990,ie,Liam Reilly,Somewhere In Europe,Liam Reilly,,"It's been a long time since we were together\nI'm back in Ireland and I miss you more than ever\nIn early spring we parted and I've been here since then\nBut if I could only see you once again\n\nMeet me in Paris on a Champs-A%0lysA(c)es night\nWe could be in Rome again, 'neath the Trevi fountain light\nWe should be together, and maybe we just might\nIf you could only meet me somewhere in Europe tonight\n\nI remember Amsterdam as we sailed along the canal\nAnd as the leaves began to fall, we were walking in old Bruxelles\nIn the Black Forest on a German summer's day\nAnd the memories refuse to go away\n\nMeet me in Paris on a Champs-A%0lysA(c)es night\nWe could be in Rome again, 'neath the Trevi fountain light\nWe should be together, and maybe we just might\nIf you could only meet me somewhere in Europe\n\nDon't you remember those Adriatic days?\nI miss your laughter and all your little ways\nI can still see you in London, walking on Trafalgar Square\nAnd drinking wine in Old Seville, how I wish that we were there\n\nMeet me in Paris on a Champs-A%0lysA(c)es night\nWe could be in Rome again, 'neath the Trevi fountain light\nWe should be together, maybe we just might\nIf you could only meet me somewhere in Europe tonight\n\nMeet me in Paris on a Champs-A%0lysA(c)es night\nWe could be in Rome again, 'neath the Trevi fountain light\nWe should be together, and maybe we just might\nIf you could only meet me somewhere in Europe tonight\n\nSomewhere in Europe tonight\nSomewhere in Europe",https://youtube.com/watch?v=PMu-NKZKJXw
585,1990,is,StjA3rnin,Eitt Lag Enn,"HAPrAdegur G. A""lafsson",AAdegalsteinn Asberg SigurAdegsson,"MeAdeg A 3/4 A(c)r aEUR"" verAdeg A(c)g eins og vera ber\nAlveg trylltur, kemst A takt viAdeg A 3/4 ig, A 3/4 Ao tA|lir mig\nA%0g fer aEUR"" eftir A 3/4 vA sem augaAdeg sA(c)r\nAzegar hugur girnist heimta A(c)g, verAdeg hA|ttuleg\n\nEitt lag enn, ekta sveiflu og hA(c)r\nAzreytist enginn, A 3/4 Ao skalt dansa, A 3/4 aAdeg sem eftir er\nEinn takt til! TA3nar aAdeg leika sA(c)r aAdeg\nAzvA sem heillar mig og hA|fir, beint A hjartastaAdeg\n\nHjA! mA(c)r aEUR"" engin spurning um A 3/4 aAdeg er\nAzegar mA|tumst viAdeg A! miAdegri leiAdeg, A(c)g magna seiAdeg\nAzaAdeg er aEUR"" ofsa fjAPr sem fylgir A 3/4 A(c)r\nSvo A(c)g einhvern veginn umturnast, fA| A|Adegiskast\n\nEitt lag enn, ekta sveiflu og hA(c)r\nAzreytist enginn, A 3/4 Ao skalt dansa, A 3/4 aAdeg sem eftir er\nEinn takt til! TA3nar aAdeg leika sA(c)r aAdeg\nAzvA sem heillar mig og hA|fir, beint A hjartastaAdeg\n\nA%0g er frjA!ls A faAdegmi A 3/4 A(c)r, viAdeg fAPrum hvert sem er\nLA!tum tAPfra lAfsins tak' af okkur vAPld\n\nEitt lag enn, ekta sveiflu og hA(c)r\nAzreytist enginn, A 3/4 Ao skalt dansa, A 3/4 aAdeg sem eftir er\nEinn takt til! TafliAdeg snA 1/2 st um A 3/4 aAdeg eitt\nAAdeg viAdeg hAPldum A!fram hraAdegar, hikum aldrei neitt\n\nAAdeg viAdeg hAPldum A!fram, hraAdegar nAo\nHikum aldrei, A(c)g og A 3/4 Ao, aEUR"" viAdeg neitt",https://youtube.com/watch?v=ybH_XhW6Rkk
586,1990,es,AzAocar Moreno,Bandido,Jaime Stinus;RaAol Orellana,JosA(c) Luis Abel,"Ladies and Gentlemen\nIt's showtime at the Apollo Theater\nEverybody, the Hardest-Working Man in Show Business\n\nLa luna me embrujA3 y me llevA3 hasta ti\nVeneno del amor que yo feliz bebA\nY aunque mi pecho ardiA3 y me abrasA3 la piel\nMe supo dulce como la miel\n\nTus ojos, bandido, robaron con cuentos\nLa sangre y la vida de mi corazA3n\nTu ausencia en mis noches provoca lamentos\nSuspiros y llantos de oscura pasiA3n\n\nY ahora cada vez que de mi lado te vas\nSiento el dolor crecer mA!s y mA!s\n\nTus ojos, bandido, robaron con cuentos\nLa sangre y la vida de mi corazA3n\nTu ausencia en mis noches provoca lamentos\nSuspiros y llantos de oscura pasiA3n\n\nAsA que abrA!zame con furia de huracA!n\nQue el fuego de tu amor sea como un volcA!n\nY luego bA(c)same, atrA!pame en tu red\nQue al fin tus labios colmen mi sed\n\nTus ojos, bandido, robaron con cuentos\nLa sangre y la vida de mi corazA3n\nTu ausencia en mis noches provoca lamentos\nSuspiros y llantos de oscura pasiA3n\n\nTus ojos, bandido, robaron con cuentos\nLa sangre y la vida de mi corazA3n\nTu ausencia en mis noches provoca lamentos\nSuspiros y llantos de oscura pasiA3n",https://youtube.com/watch?v=44_UtU44Xbs
587,1990,gb,Emma,Give A Little Love Back To The World,Paul Curtis,,"We've come so far on this great planet\nWe should be proud of all the great things we've achieved\nBut in our search for life's great knowledge\nWe go on takin' out and never plant new seeds\n\nGive a little love back to the world\nWe can't go on takin' out forever\nGive a little love back to the world\nWe still got time, let's do it together\nGive a little love back to the world\n\nWe've got to stop, think of tomorrow\nOne day our children may have nothing left to share\nLet's do it now, then in the future\nThey will look back at us with pride and know we cared\n\nGive a little love back to the world\nWe can't go on takin' out forever\nGive a little love back to the world\nWe still got time, let's do it together\n\nWe got no time to hesitate\nTomorrow it may be too late\n\nGive a little love back to the world\nWe can't go on takin' out forever\nGive a little love back to the world\nWe still got time, let's do it together\n\nWe still got time, we can do it together\nGive a little love back to the world\n(Give a little love back) to the world",https://youtube.com/watch?v=ObKX1lmFebI
588,1990,yu,Tajci,Hajde Da Ludujemo,Zrinko TutiA++,Alka Vuica,Wow!\n\nNe moraA! biti bogat i lijep\nSamo budi dobar i pokloni mi cvijet\nNe moraA! biti snaA 3/4 an i grub\nDa budeA! sav moj svijet\n\nTi si momak za pobjede\nDvije prave rijeAi bit Ae dovoljne\nPlava zvijezda na nebu sja\nTi si onaj koji tajnu zna\n\nHajde da ludujemo ove noA++i\nHajde zaljubi se u moje oAi\nTvoje su usne kao Aokolada\nTo mi se dopada\n\nHajde da ludujemo ove noA++i\nHajde zaljubi se u moje oAi\nTvoje su usne kao Aokolada\nTo mi se dopada\n\nNe moraA! biti bogat i lijep\nSamo budi dobar i pokloni mi cvijet\nNe moraA! biti snaA 3/4 an i grub\nDa budeA! sav moj svijet\n\nTi si momak za pobjede\nDvije prave rijeAi bit Ae dovoljne\nPlava zvijezda na nebu sja\nTi si onaj koji tajnu zna\n\nHajde da ludujemo ove noA++i\nHajde zaljubi se u moje oAi\nTvoje su usne kao Aokolada\nTo mi se dopada\n\nHajde da ludujemo ove noA++i\nHajde zaljubi se u moje oAi\nTvoje su usne kao Aokolada\nTo mi se dopada\n\nWow!\n\nHajde da ludujemo ove noA++i\nHajde zaljubi se u moje oAi\nTvoje su usne kao Aokolada\nTo mi se dopada\n\nHajde da ludujemo ove noA++i\nHajde zaljubi se u moje oAi\nTvoje su usne kao Aokolada\nTo mi se dopada,https://youtube.com/watch?v=SoWuOi8sAZk
589,1990,dk,Lonnie Devantier,Hallo Hallo,John Hatting;Torben Lendager,Keld Heick,"Kigger pAY= mit ur, nu' du ganske sikkert hjemme\nSAY= jeg drA,ner ned ad trappen for at ringe til dig\nMen ned' i boksen stAY=r der A(c)n med mA,nter fremme\nHan ta'r flere op af lommen, mens han skuler til mig\n\nSAY= er der fri, jeg ringer op og den er klar\nMen det er kun din automat, der gi'r mig svar\n\nJeg si'r: Hallo, hallo\nJeg ved godt, du er hjemme\nKa' du ikke ta' og ta' din telefon?\nHallo, hallo\nJeg lytter til din stemme\nMen nAY=r bAY=ndet slutter, er der aldrig no'en\n\nRAY=dhusuret slAY=r, og her stAY=r jeg nu og fryser\nJeg er trA|t af smarte fyre, der skal imponere\nJeg' godt forkA,let, pudser nA|se, gAY=r og nyser\nOg ka' nA|sten ikke styre temperamentet mere\n\nJeg griber rA,ret, men bli'r stadig holdt for nar\nFor det' din dumme automat, der gi'r mig svar\n\nJeg si'r: Hallo, hallo\nJeg ved godt, du er hjemme\nKa' du ikke ta' og ta' din telefon?\nHallo, hallo\nJeg lytter til din stemme\nMen nAY=r bAY=ndet slutter, er der aldrig no'en\n\nJeg fodrer boksen med den sidste mA,nt jeg har\nDet er og bli'r din automat, der gi'r mig svar\n\nJeg si'r: Hallo, hallo\nJeg ved godt, du er hjemme\nKa' du ikke ta' og ta' din telefon?\nHallo, hallo\nJeg lytter til din stemme\nMen nAY=r bAY=ndet slutter, er der aldrig no'en\n\nJeg si'r: Hallo, hallo\nJeg vidste du var hjemme\nDet var rart, at du ku' ta' din telefon\nHallo, hallo\nJeg lytter til din stemme\nSelv om bAY=ndet slutter, er der stadig no'en\nDet var rart, at du ku' ta' din telefon",https://youtube.com/watch?v=Lsp0S79f1ko
590,1990,de,Chris Kempers and Daniel Kovac,Frei Zu Leben,Ralph Siegel,Michael Kunze,"Frei zu leben, dem GefA 1/4 hl vertrauen\nNehmen, geben aEUR"" ist es so schwer?\nFrei zu leben und nach vorne schauen\nSchritt fA 1/4 r Schritt, Hand in Hand, mehr und mehr\n\nEinsam sind wir nicht, aber jeder ist allein\nReissen wir die unsichtbaren Mauern endlich ein\nJeder wartet auf ein Wunder\nUnd das Wunder kann geschehen\nWir mA 1/4 ssen einfach nur zusammen\nAoeber alle Grenzen gehen\n\nFrei zu leben, sich auf Ziele freuen\nNehmen, geben aEUR"" ist es nicht Zeit?\nFrei zu leben, keine Fragen scheuen\nTag fA 1/4 r Tag, Hand in Hand, hier und heut\n\nLass uns nicht nach rA 1/4 ckwA$?rts sehn\nFrag mich nicht was wird geschehen\nNimm mich wie ich bin und lass uns beide ehrlich sein\nLass uns keine PlA$?ne schmieden\nDie wie schwere Ketten wiegen\nSperr nicht deine WA 1/4 nsche in dir ein\n\nFrei zu leben, dem GefA 1/4 hl vertrauen\nNehmen, geben aEUR"" ist es so schwer?\nFrei zu leben und nach vorne schauen\nSchritt fA 1/4 r Schritt, Hand in Hand, mehr und mehr\n\n(Frei zu leben)\nJede Angst verlieren\n(Dem GefA 1/4 hl vertrauen)\nJede Hoffnung ausprobiern\n(Nehmen, geben)\nWenn ich dich hab, fA$?llt es mir nicht schwer\n(Ist es so schwer?)\nFrei zu leben und nach vorne schauen\nSchritt fA 1/4 r Schritt, Hand in Hand, mehr und mehr\n\nFrei zu lieben, frei zu leben, Hand in Hand\nFrei, doch nicht allein\nLass es heut Wahrheit sein",https://youtube.com/watch?v=hr0G7jJzjnA
591,1990,at,Simone,Keine Mauern Mehr,Marc Berry;Nanna Berry,Mario Botazzi,"Zur selben Zeit vor einem Jahr\nHat niemand sich's gedacht\nDass unser Freiheitsdrang\nDen Sprung nach vorne macht\n\nGegenwart kommt in Fahrt\nSie muAY um jeden Preis\nBunter sein, nicht nur schwarz und weiAY\n\nDenn unsere Zukunft wird erst jetzt geboren\nViele Sprachen, viele Ohren\n\nKeine Mauern mehr, No walls anywhere \n(Keine Mauern mehr)\nTomber les barriA""res , Keine Mauern mehr\nKeine Mauern mehr\n\nDer Wind ist stark, er nimmt in Sturm\nBlA$?st manchem ins Gesicht\nDie feste Hand am Widerstand zerbricht\n\nDenn unsere Zukunft wird erst jetzt geboren\nViele Sprachen, viele Ohren\n\nKeine Mauern mehr, No walls anywhere \n(Keine Mauern mehr)\nNema viA!e zidova , Keine Mauern mehr\n\nKeine Mauern mehr",https://youtube.com/watch?v=pq3ndrZzaf0
592,1990,ch,Egon Egemann,Musik Klingt In Die Welt Hinaus,Cornelia Lackner,,"Sie war allein und niemand wollte sie\nIch sah sie an und war verliebt in sie\nSie wurde mein, es war so schAPn wie nie\nDie Geige sang mir diese Melodie\n\nMusik klingt in die Welt hinaus\nMusik, die meine Geige spielt\nMusik hAPrt man in jedem Haus\nMusik, die jeder fA 1/4 hlt\nMusik klingt in die Welt hinaus\nMusik, die meine Geige spielt\nMusik macht manches MA$?rchen wahr\nMusik, so wunderbar\n\nSie spielt in Dur wenn sie die Muse kA 1/4 sst\nUnd auch in Moll wenn ihr zum Weinen ist\nIch bleib' ihr treu, mAPchte sie nie verliern\nWill zu ihr stehen, sie ist ein Teil von mir\n\nMusik klingt in die Welt hinaus\nMusik, die meine Geige spielt\nMusik hAPrt man in jedem Haus\nMusik, die jeder fA 1/4 hlt\nMusik klingt in die Welt hinaus\nMusik, die meine Geige spielt\nMusik macht manches MA$?rchen wahr\nMusik, so wunderbar\n\nMusik klingt in die Welt hinaus\nMusik, die meine Geige spielt\nMusik hAPrt man in jedem Haus\nMusik, die jeder fA 1/4 hlt\nMusik klingt in die Welt hinaus\nMusik, die meine Geige spielt\nMusik macht manches MA$?rchen wahr\nMusik, so wunderbar",https://youtube.com/watch?v=rJzFwpqMmMM
